"model","ISO","intercept","slope"
"MIROC-ES2L","FIN",-29.8310480143966,2.12727786602953
"MIROC-ES2L","FJI",13.4308183619494,0.703204212940318
"MIROC-ES2L","FLK",-1.63125795332064,0.518351790454657
"MIROC-ES2L","FRA",-9.25965063901076,1.31232575072586
"MIROC-ES2L","GAB",8.26344037086776,1.04986609034632
"MIROC-ES2L","GBR",-9.0698397990118,1.19396351965181
"MIROC-ES2L","GEO",-10.8798596435931,1.34553734902775
"MIROC-ES2L","GHA",8.31326396879928,1.1502418051741
"MIROC-ES2L","GIN",5.58045755177395,1.25669558009534
"MIROC-ES2L","GMB",9.61631296492132,1.09321111415317
"MIROC-ES2L","GNB",9.13183616537519,1.15528320459559
"MIROC-ES2L","GNQ",6.84753283886185,1.0989340162821
"MIROC-ES2L","GRC",-4.89519846983153,1.30147681489748
"MIROC-ES2L","GRL",-21.4912912743337,1.156453285333
"MIROC-ES2L","GTM",0.868902894181328,1.22989838997951
"MIROC-ES2L","GUY",5.36880138434428,1.29556368531799
"MIROC-ES2L","HND",4.04311674396122,1.21181456380489
"MIROC-ES2L","HRV",-11.2125216539063,1.45277089098803
"MIROC-ES2L","HTI",11.1464851190685,0.873308217682083
"MIROC-ES2L","HUN",-14.2642435667641,1.57540551141815
"MIROC-ES2L","IDN",11.4159273893412,0.896906960661625
"MIROC-ES2L","IND",9.51236116314769,1.0086991101059
"MIROC-ES2L","IRL",-6.10561579088328,0.996255526945206
"MIROC-ES2L","IRN",-7.94364388188926,1.4716405665027
"MIROC-ES2L","IRQ",0.455034457830336,1.47386126591379
"MIROC-ES2L","ISL",-14.3956122736526,1.17090492231313
"MIROC-ES2L","ISR",0.681831604114053,1.22026274083056
"MIROC-ES2L","ITA",-7.9928422038896,1.36806023213817
"MIROC-ES2L","JAM",10.8609454431659,0.926157357122471
"MIROC-ES2L","JOR",-1.85574218254758,1.28403766695387
"MIROC-ES2L","JPN",-4.27812916529643,1.18834491694521
"MIROC-ES2L","KAZ",-19.1032446508505,1.5969668101659
"MIROC-ES2L","KEN",2.59030986019509,1.13796156141355
"MIROC-ES2L","KGZ",-14.6085216965333,1.35111363967695
"MIROC-ES2L","KHM",17.9251810961468,0.652938935136966
"MIROC-ES2L","KOR",-8.52888270920359,1.33492979807591
"MIROC-ES2L","KOS",-11.5815750490888,1.38560575627012
"MIROC-ES2L","KWT",1.10983715956759,1.5512430883603
"MIROC-ES2L","LAO",12.1672193539273,0.779247635908185
"MIROC-ES2L","LBN",-3.74608477930663,1.2706467850062
"MIROC-ES2L","LBR",7.11466390928422,1.1446105260605
"MIROC-ES2L","LBY",-0.963173675008819,1.34290511068415
"MIROC-ES2L","LKA",13.4668984121972,0.783128281228473
"MIROC-ES2L","LSO",-5.77612217738354,1.14313528855786
"MIROC-ES2L","LTU",-22.609939212769,1.8379187593207
"MIROC-ES2L","LUX",-12.5668414407726,1.37934861143189
"MIROC-ES2L","LVA",-24.8300200053731,1.95846449069565
"MIROC-ES2L","MAR",-1.80086042699325,1.24600958927514
"MIROC-ES2L","MDA",-16.2319090305131,1.64695962910213
"MIROC-ES2L","MDG",4.47830110072163,1.02321806464162
"MIROC-ES2L","MEX",-2.86553635391816,1.38791012037874
"MIROC-ES2L","MKD",-11.2713967431371,1.39183924277473
"MIROC-ES2L","MLI",5.6699579474537,1.40443220667613
"MIROC-ES2L","MMR",15.4302498335447,0.690843758197596
"MIROC-ES2L","MNE",-11.4411773084826,1.38149532696983
"MIROC-ES2L","MNG",-28.9372540059149,1.76792568222562
"MIROC-ES2L","MOZ",5.42723476129662,1.12455452327794
"MIROC-ES2L","MRT",7.32816897623939,1.33212568838774
"MIROC-ES2L","MWI",1.48428793307507,1.23533257051642
"MIROC-ES2L","MYS",13.9904999943299,0.791165650596826
"MIROC-ES2L","NAM",0.92967443574603,1.2993889278442
"MIROC-ES2L","NCL",9.56299745201452,0.806129670330951
"MIROC-ES2L","NER",8.02442211403748,1.27041101716077
"MIROC-ES2L","NGA",10.1142559980596,1.04128640268858
"MIROC-ES2L","NIC",7.61857511083092,1.14924721891729
"MIROC-ES2L","NLD",-10.9015292907962,1.33483446394737
"MIROC-ES2L","NOR",-19.166497991815,1.5387975604552
"MIROC-ES2L","NPL",1.54531275765555,1.16448426791836
"MIROC-ES2L","NZL",-0.874408840396118,0.9158683234443
"MIROC-ES2L","OMN",7.8657244756885,1.20858281658089
"MIROC-ES2L","PAK",1.12178825220223,1.3965239650792
"MIROC-ES2L","PAN",10.4515882523402,0.951842804218572
"MIROC-ES2L","PER",-0.834504509254906,1.0607204670335
"MIROC-ES2L","PHL",13.363759361364,0.809906275881974
"MIROC-ES2L","PNG",9.03461076888377,0.769079731712148
"MIROC-ES2L","POL",-18.5624820666508,1.69184270184624
"MIROC-ES2L","PRI",9.58218174924685,0.991566298002441
"MIROC-ES2L","PRK",-13.1638693660652,1.40631489262614
"MIROC-ES2L","PRT",-1.56206771988983,1.05022753009747
"MIROC-ES2L","PRY",11.6845906597739,0.701589788833162
"MIROC-ES2L","PSX",-0.237941013097418,1.26257355845012
"MIROC-ES2L","QAT",1.64868452559515,1.57868647053141
"MIROC-ES2L","ROU",-13.6312207664931,1.49865689101159
"MIROC-ES2L","RUS",-25.0839294922168,1.84951972234639
"MIROC-ES2L","RWA",-0.253589661823712,1.19370238234854
"MIROC-ES2L","SAH",3.78814220149752,1.21707575915328
"MIROC-ES2L","SAU",1.12277024129405,1.53807933860113
"MIROC-ES2L","SDN",8.53820657825099,1.24260091648905
"MIROC-ES2L","SDS",10.2804871070281,1.0891325625555
"MIROC-ES2L","SEN",9.86850993040155,1.09075212484163
"MIROC-ES2L","SLB",13.5122814055749,0.78727813406273
"MIROC-ES2L","SLE",6.95889713011555,1.19127665966525
"MIROC-ES2L","SLV",7.45006502233824,1.14569241630419
"MIROC-ES2L","SOL",6.42729841088836,1.08815666494105
"MIROC-ES2L","SOM",11.6213853064665,0.977641806633067
"MIROC-ES2L","SRB",-11.5900372101364,1.45503369473743
"MIROC-ES2L","SUR",7.65815601924187,1.17575920786294
"MIROC-ES2L","SVK",-16.9781570233613,1.61195453497017
"MIROC-ES2L","SVN",-13.2418590047386,1.46326806658088
"MIROC-ES2L","SWE",-21.9019136394523,1.77320754898049
"MIROC-ES2L","SWZ",3.20279921190875,1.01850249795607
"MIROC-ES2L","SYR",-3.53778215901226,1.35553340642371
"MIROC-ES2L","TCD",10.4504739667907,1.10050127873497
"MIROC-ES2L","TGO",8.57858079661326,1.13693526810809
"MIROC-ES2L","THA",17.1762426979723,0.644482856208307
"MIROC-ES2L","TJK",-10.2874713251769,1.31958713850104
"MIROC-ES2L","TKM",-8.61890550881609,1.49981099131734
"MIROC-ES2L","TLS",10.9905547950633,0.838546995526433
"MIROC-ES2L","TTO",7.52984406496467,1.17343445532027
"MIROC-ES2L","TUN",-1.82843582388088,1.30718059457878
"MIROC-ES2L","TUR",-7.18878583482091,1.28503208016281
"MIROC-ES2L","TWN",4.61194467213932,1.11821805237051
"MIROC-ES2L","TZA",3.88028831058808,1.16797789190292
"MIROC-ES2L","UGA",3.86486923067633,1.1545752513319
"MIROC-ES2L","UKR",-18.8126210112606,1.7288413904551
"MIROC-ES2L","URY",8.71743964453929,0.544733262482842
"MIROC-ES2L","USA",-9.372324719245,1.51028420682446
"MIROC-ES2L","UZB",-7.74921799374659,1.34726942681747
"MIROC-ES2L","VEN",5.47998784823802,1.22704522083803
"MIROC-ES2L","VNM",11.5465355807852,0.87179626793054
"MIROC-ES2L","VUT",13.1601852445348,0.751297613694973
"MIROC-ES2L","YEM",3.54700940825044,1.20566892641256
"MIROC-ES2L","ZAF",-0.941023250693289,1.17329779676759
"MIROC-ES2L","ZMB",0.823357060111968,1.28989223183112
"MIROC-ES2L","ZWE",-3.01486158844788,1.43985626721841
"MIROC6","AFG",-13.1501843589438,1.53526499878008
"MIROC6","AGO",2.89422022395248,1.18580902552628
"MIROC6","ALB",-14.7758309236749,1.72325724150014
"MIROC6","ARE",0.462951499432815,1.66765617473944
"MIROC6","ARG",6.83075607828406,0.658699790184524
"MIROC6","ARM",-17.1997590488452,1.58400073221327
"MIROC6","ATA",-273.150000000345,2.00787702515073e-11
"MIROC6","ATF",-273.150000000345,2.00787702515073e-11
"MIROC6","AUS",1.348059186038,0.961290823042479
"MIROC6","AUT",-16.7705317741857,1.52492807270856
"MIROC6","AZE",-8.8084563453395,1.38085920530098
"MIROC6","BDI",2.16881800548221,1.11550534707365
"MIROC6","BEL",-9.34622927546762,1.20735157870007
"MIROC6","BEN",10.8716660172401,0.999224694986159
"MIROC6","BFA",8.57936677666269,1.21519278650304
"MIROC6","BGD",13.0846295313559,0.78930321008553
"MIROC6","BGR",-17.0529716412105,1.7251976203006
"MIROC6","BHS",9.95773226418418,0.898880775028614
"MIROC6","BIH",-17.7196940237297,1.72060621226379
"MIROC6","BLR",-22.9492271266801,1.81485401453892
"MIROC6","BLZ",4.82927918633172,1.29477724608545
"MIROC6","BOL",-6.68282020409536,1.34141899205964
"MIROC6","BRA",5.81161931355128,1.06862028410505
"MIROC6","BRN",12.3961742037087,0.886349738192791
"MIROC6","BTN",-2.56333225794574,1.00763972360018
"MIROC6","BWA",-4.65312428294828,1.57391333635305
"MIROC6","CAF",6.32868538162635,1.19995271884865
"MIROC6","CAN",-23.8071575728532,1.86660189576929
"MIROC6","CHE",-14.8984778416046,1.41152481588962
"MIROC6","CHL",-4.08347092666421,1.03225525331665
"MIROC6","CHN",-5.67280400117937,1.29469912417984
"MIROC6","CIV",8.57670164451684,1.08633609517116
"MIROC6","CMR",5.68862960426977,1.16278684170862
"MIROC6","COD",2.47372302293223,1.31473522740383
"MIROC6","COG",8.18375211045306,1.02645633122511
"MIROC6","COL",4.33064564730768,0.970088474234495
"MIROC6","CRI",1.89784459996659,1.1779749827856
"MIROC6","CUB",8.02022376448125,1.09289384299279
"MIROC6","CYN",0.385642019249886,1.23056995295409
"MIROC6","CYP",1.30797268913196,1.1581312940115
"MIROC6","CZE",-16.0540331093643,1.49515310375884
"MIROC6","DEU",-13.0643794654977,1.37251990645499
"MIROC6","DJI",14.439628494567,0.810959750684541
"MIROC6","DNK",-13.9610042625607,1.36382567999886
"MIROC6","DOM",5.00671040524424,1.20903262796785
"MIROC6","DZA",-5.80422907841363,1.4488375653842
"MIROC6","ECU",4.22976154094215,0.8945404216205
"MIROC6","EGY",0.193423191998998,1.37094343927592
"MIROC6","ERI",8.88676360472736,0.887114588473052
"MIROC6","ESP",-10.7368077727743,1.58654419672633
"MIROC6","EST",-22.9500386441914,1.73883360064574
"MIROC6","ETH",4.24576985760563,0.931004458004348
"MIROC6","FIN",-25.2343692653179,1.79517007590893
"MIROC6","FJI",13.0516844243344,0.708851712514277
"MIROC6","FLK",0.086914380271886,0.408633495879447
"MIROC6","FRA",-9.70089745188291,1.307488338208
"MIROC6","GAB",7.11597444516676,1.10657480673182
"MIROC6","GBR",-5.61549600002151,0.950698822403752
"MIROC6","GEO",-13.2920730497221,1.47619220698872
"MIROC6","GHA",10.1436948485189,1.02362607053618
"MIROC6","GIN",4.27511117594489,1.3227951569849
"MIROC6","GMB",10.1385194709777,1.04659258638712
"MIROC6","GNB",8.86931842293727,1.158591318128
"MIROC6","GNQ",6.28946216650943,1.11857138953713
"MIROC6","GRC",-11.4170663421942,1.69501502644311
"MIROC6","GRL",-24.2633902625502,1.33531926609594
"MIROC6","GTM",-3.84508773406616,1.48466307361307
"MIROC6","GUY",5.69507363642215,1.2484194305387
"MIROC6","HND",-1.89475092242821,1.54927460666009
"MIROC6","HRV",-16.5477008394548,1.75093120421056
"MIROC6","HTI",6.28330966117662,1.16724544625699
"MIROC6","HUN",-16.690984987412,1.67836123732491
"MIROC6","IDN",11.8707287733279,0.860212673462829
"MIROC6","IND",12.1158388482042,0.83030792691081
"MIROC6","IRL",-2.59609278065009,0.758298469848126
"MIROC6","IRN",-6.66726005818662,1.38948661217835
"MIROC6","IRQ",-1.11288825348922,1.56212872050808
"MIROC6","ISL",-10.5088352130703,0.892065716151847
"MIROC6","ISR",-0.774694871126809,1.30609979202326
"MIROC6","ITA",-11.4599554962658,1.56101629426462
"MIROC6","JAM",9.9216752667805,0.975894183029303
"MIROC6","JOR",-4.61356758514352,1.44842640202199
"MIROC6","JPN",-5.87758972608669,1.26534124033055
"MIROC6","KAZ",-20.9966404359844,1.7173854784273
"MIROC6","KEN",4.73623208082026,0.980460178897658
"MIROC6","KGZ",-15.7956429966955,1.42833727736155
"MIROC6","KHM",13.0764109813895,0.935281903151088
"MIROC6","KOR",-9.46027265504602,1.35138641935598
"MIROC6","KOS",-15.5332826152047,1.60784576953382
"MIROC6","KWT",-0.339431967388496,1.62236775872833
"MIROC6","LAO",6.54026121724075,1.10728806370883
"MIROC6","LBN",-5.03262399098151,1.34164299162524
"MIROC6","LBR",7.26197100072351,1.12241826056895
"MIROC6","LBY",-2.10951042073823,1.41200325644727
"MIROC6","LKA",13.2152698818578,0.777592586954596
"MIROC6","LSO",-8.7528968540493,1.32120803326954
"MIROC6","LTU",-20.932082740242,1.69235774252596
"MIROC6","LUX",-12.5125039361909,1.3393490380472
"MIROC6","LVA",-21.0453583454076,1.67716875562121
"MIROC6","MAR",-5.49147557479404,1.44689341264818
"MIROC6","MDA",-18.5617869441091,1.74944259070992
"MIROC6","MDG",2.36150592528369,1.14417236304179
"MIROC6","MEX",-2.75458557482294,1.37045537661652
"MIROC6","MKD",-16.3379875313921,1.68609336808823
"MIROC6","MLI",6.40715861099505,1.35616969178567
"MIROC6","MMR",12.1250866084122,0.881140864362211
"MIROC6","MNE",-16.2102471196707,1.65395870292364
"MIROC6","MNG",-29.6381920151323,1.80262009959184
"MIROC6","MOZ",2.33751343918857,1.29402584694116
"MIROC6","MRT",7.08870555176158,1.33417655857787
"MIROC6","MWI",-1.66553048700938,1.40358843515058
"MIROC6","MYS",13.4302944085547,0.812606897720618
"MIROC6","NAM",-3.47749087140703,1.54545503330641
"MIROC6","NCL",9.20743312152374,0.813161632187987
"MIROC6","NER",12.0884681446243,1.02008721215676
"MIROC6","NGA",11.0377905156125,0.974460761737834
"MIROC6","NIC",4.33302990481086,1.32366326876602
"MIROC6","NLD",-7.39840425017723,1.07883981556601
"MIROC6","NOR",-20.0817932314965,1.5419978798089
"MIROC6","NPL",5.21957807961902,0.930469929542005
"MIROC6","NZL",0.678977313875454,0.802796996816079
"MIROC6","OMN",7.08674492752342,1.23577473185716
"MIROC6","PAK",2.93789710733828,1.27473615193066
"MIROC6","PAN",10.7431937485322,0.918877445743138
"MIROC6","PER",-1.47004660389963,1.08381889592663
"MIROC6","PHL",11.9317648133132,0.88344241320686
"MIROC6","PNG",8.07905638783437,0.814264655208668
"MIROC6","POL",-17.7611206909089,1.59318103238875
"MIROC6","PRI",9.31337476508017,0.996594463822418
"MIROC6","PRK",-15.0579015469885,1.48168924475204
"MIROC6","PRT",-2.66798173631326,1.09522226274361
"MIROC6","PRY",8.75962882920741,0.862235509659176
"MIROC6","PSX",-2.65078074002831,1.40647625130897
"MIROC6","QAT",-1.73895998689223,1.76522494633845
"MIROC6","ROU",-17.1333806500545,1.67492108312606
"MIROC6","RUS",-24.9418089728423,1.82260381562046
"MIROC6","RWA",0.472418129704581,1.1336738950178
"MIROC6","SAH",0.85374963009481,1.37083995484683
"MIROC6","SAU",1.11297319270157,1.51994564943782
"MIROC6","SDN",10.1482264947602,1.13241946334971
"MIROC6","SDS",10.9314526297794,1.03157357949467
"MIROC6","SEN",11.0239194100007,1.00701254700736
"MIROC6","SLB",13.7346073494083,0.75702389566341
"MIROC6","SLE",6.77037418573152,1.19214023983854
"MIROC6","SLV",3.30941306598622,1.36538323513428
"MIROC6","SOL",9.80049969095592,0.841670691431363
"MIROC6","SOM",12.7571934911219,0.888746988667342
"MIROC6","SRB",-15.0769636536966,1.63732452394737
"MIROC6","SUR",7.42877756580048,1.16240536827442
"MIROC6","SVK",-17.0209087081689,1.56796862225501
"MIROC6","SVN",-16.5642746436976,1.63605355676534
"MIROC6","SWE",-18.5395389508134,1.52072338925676
"MIROC6","SWZ",2.78699653510254,1.03560985764783
"MIROC6","SYR",-6.72321949350094,1.54218023629995
"MIROC6","TCD",13.6423501637112,0.898555004410069
"MIROC6","TGO",10.536189351662,1.00192491538188
"MIROC6","THA",11.241457921934,0.993078383777565
"MIROC6","TJK",-12.4853281934952,1.45460508366308
"MIROC6","TKM",-9.26494039063204,1.53194237162654
"MIROC6","TLS",11.1397705698662,0.819085656047217
"MIROC6","TTO",9.889395800993,1.01134136388929
"MIROC6","TUN",-4.21563425785241,1.44593021748884
"MIROC6","TUR",-11.47891287637,1.53535300008215
"MIROC6","TWN",5.23737318890642,1.05753367069919
"MIROC6","TZA",3.13512232421299,1.19290164246461
"MIROC6","UGA",3.84823644731794,1.13555374141269
"MIROC6","UKR",-20.1045971045674,1.77333385641727
"MIROC6","URY",9.62456421918617,0.477946559362755
"MIROC6","USA",-10.9032066649622,1.58186317656873
"MIROC6","UZB",-9.72042093281098,1.46690603110763
"MIROC6","VEN",3.86266088986894,1.30392188334167
"MIROC6","VNM",8.53211820244602,1.03537874294267
"MIROC6","VUT",11.9876135294971,0.801263078093745
"MIROC6","YEM",10.5519873993693,0.74377414873482
"MIROC6","ZAF",-1.49486379530273,1.19959107251318
"MIROC6","ZMB",-0.951982983792981,1.37401789285538
"MIROC6","ZWE",-4.0282308495298,1.47820684902951
